economic,functional,emotional,social,societal
"[{""value"": ""Economic"", ""entity"": ""Open AI"", ""perception"": 90}, {""value"": ""Economic"", ""entity"": ""Google"", ""perception"": 85}, {""value"": ""Economic"", ""entity"": ""Microsoft"", ""perception"": 88}, {""value"": ""Economic"", ""entity"": ""Meta"", ""perception"": 75}, {""value"": ""Economic"", ""entity"": ""IBM"", ""perception"": 80}]","[{""value"": ""Functional"", ""entity"": ""Open AI"", ""perception"": 88}, {""value"": ""Functional"", ""entity"": ""Google"", ""perception"": 80}, {""value"": ""Functional"", ""entity"": ""Microsoft"", ""perception"": 85}, {""value"": ""Functional"", ""entity"": ""Meta"", ""perception"": 75}, {""value"": ""Functional"", ""entity"": ""IBM"", ""perception"": 70}]","[{""value"": ""Emotional"", ""entity"": ""Open AI"", ""perception"": 88}, {""value"": ""Emotional"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""perception"": 80}, {""value"": ""Emotional"", ""entity"": ""Meta"", ""perception"": 70}, {""value"": ""Emotional"", ""entity"": ""IBM"", ""perception"": 65}]","[{""value"": ""Social"", ""entity"": ""Open AI"", ""perception"": 85}, {""value"": ""Social"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Social"", ""entity"": ""Microsoft"", ""perception"": 82}, {""value"": ""Social"", ""entity"": ""IBM"", ""perception"": 68}, {""value"": ""Social"", ""entity"": ""Meta"", ""perception"": 70}]","[{""value"": ""Societal"", ""entity"": ""Open AI"", ""perception"": 88}, {""value"": ""Societal"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Societal"", ""entity"": ""Microsoft"", ""perception"": 82}, {""value"": ""Societal"", ""entity"": ""Meta"", ""perception"": 70}, {""value"": ""Societal"", ""entity"": ""IBM"", ""perception"": 80}]"
"[{""value"": ""Economic"", ""entity"": ""Open AI"", ""perception"": 90}, {""value"": ""Economic"", ""entity"": ""Google"", ""perception"": 70}, {""value"": ""Economic"", ""entity"": ""Microsoft"", ""perception"": 80}, {""value"": ""Economic"", ""entity"": ""Meta"", ""perception"": 75}, {""value"": ""Economic"", ""entity"": ""IBM"", ""perception"": 65}]","[{""value"": ""Functional"", ""entity"": ""Open AI"", ""perception"": 88}, {""value"": ""Functional"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Functional"", ""entity"": ""Microsoft"", ""perception"": 82}, {""value"": ""Functional"", ""entity"": ""Meta"", ""perception"": 70}, {""value"": ""Functional"", ""entity"": ""IBM"", ""perception"": 65}]","[{""value"": ""Emotional"", ""entity"": ""Open AI"", ""perception"": 87}, {""value"": ""Emotional"", ""entity"": ""Google"", ""perception"": 60}, {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""perception"": 75}, {""value"": ""Emotional"", ""entity"": ""Meta"", ""perception"": 65}, {""value"": ""Emotional"", ""entity"": ""IBM"", ""perception"": 70}]","[{""value"": ""Social"", ""entity"": ""Open AI"", ""perception"": 75}, {""value"": ""Social"", ""entity"": ""Google"", ""perception"": 60}, {""value"": ""Social"", ""entity"": ""Microsoft"", ""perception"": 70}, {""value"": ""Social"", ""entity"": ""IBM"", ""perception"": 68}, {""value"": ""Social"", ""entity"": ""Meta"", ""perception"": 65}]","[{""value"": ""Societal"", ""entity"": ""Open AI"", ""perception"": 82}, {""value"": ""Societal"", ""entity"": ""Google"", ""perception"": 65}, {""value"": ""Societal"", ""entity"": ""Microsoft"", ""perception"": 70}, {""value"": ""Societal"", ""entity"": ""Meta"", ""perception"": 58}, {""value"": ""Societal"", ""entity"": ""IBM"", ""perception"": 75}]"
"[{""value"": ""Economic"", ""entity"": ""Open AI"", ""perception"": 70}, {""value"": ""Economic"", ""entity"": ""Google"", ""perception"": 65}, {""value"": ""Economic"", ""entity"": ""Microsoft"", ""perception"": 80}, {""value"": ""Economic"", ""entity"": ""Meta"", ""perception"": 55}, {""value"": ""Economic"", ""entity"": ""IBM"", ""perception"": 75}]","[{""value"": ""Functional"", ""entity"": ""Open AI"", ""perception"": 85}, {""value"": ""Functional"", ""entity"": ""Google"", ""perception"": 80}, {""value"": ""Functional"", ""entity"": ""Microsoft"", ""perception"": 90}, {""value"": ""Functional"", ""entity"": ""Meta"", ""perception"": 70}, {""value"": ""Functional"", ""entity"": ""IBM"", ""perception"": 75}]","[{""value"": ""Emotional"", ""entity"": ""Open AI"", ""perception"": 82}, {""value"": ""Emotional"", ""entity"": ""Google"", ""perception"": 76}, {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""perception"": 80}, {""value"": ""Emotional"", ""entity"": ""Meta"", ""perception"": 65}, {""value"": ""Emotional"", ""entity"": ""IBM"", ""perception"": 70}]","[{""value"": ""Social"", ""entity"": ""Open AI"", ""perception"": 75}, {""value"": ""Social"", ""entity"": ""Google"", ""perception"": 60}, {""value"": ""Social"", ""entity"": ""Microsoft"", ""perception"": 70}, {""value"": ""Social"", ""entity"": ""IBM"", ""perception"": 55}, {""value"": ""Social"", ""entity"": ""Meta"", ""perception"": 50}]","[{""value"": ""Societal"", ""entity"": ""Open AI"", ""perception"": 82}, {""value"": ""Societal"", ""entity"": ""Google"", ""perception"": 65}, {""value"": ""Societal"", ""entity"": ""Microsoft"", ""perception"": 70}, {""value"": ""Societal"", ""entity"": ""Meta"", ""perception"": 55}, {""value"": ""Societal"", ""entity"": ""IBM"", ""perception"": 75}]"
"[{""value"": ""Economic"", ""entity"": ""Open AI"", ""perception"": 90}, {""value"": ""Economic"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Economic"", ""entity"": ""Microsoft"", ""perception"": 80}, {""value"": ""Economic"", ""entity"": ""Meta"", ""perception"": 65}, {""value"": ""Economic"", ""entity"": ""IBM"", ""perception"": 70}]","[{""value"": ""Functional"", ""entity"": ""Open AI"", ""perception"": 90}, {""value"": ""Functional"", ""entity"": ""Google"", ""perception"": 80}, {""value"": ""Functional"", ""entity"": ""Microsoft"", ""perception"": 85}, {""value"": ""Functional"", ""entity"": ""Meta"", ""perception"": 70}, {""value"": ""Functional"", ""entity"": ""IBM"", ""perception"": 75}]","[{""value"": ""Emotional"", ""entity"": ""Open AI"", ""perception"": 82}, {""value"": ""Emotional"", ""entity"": ""Google"", ""perception"": 70}, {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""perception"": 75}, {""value"": ""Emotional"", ""entity"": ""Meta"", ""perception"": 65}, {""value"": ""Emotional"", ""entity"": ""IBM"", ""perception"": 80}]","[{""value"": ""Social"", ""entity"": ""Open AI"", ""perception"": 88}, {""value"": ""Social"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Social"", ""entity"": ""Microsoft"", ""perception"": 80}, {""value"": ""Social"", ""entity"": ""IBM"", ""perception"": 70}, {""value"": ""Social"", ""entity"": ""Meta"", ""perception"": 65}]","[{""value"": ""Societal"", ""entity"": ""Open AI"", ""perception"": 80}, {""value"": ""Societal"", ""entity"": ""Google"", ""perception"": 65}, {""value"": ""Societal"", ""entity"": ""Microsoft"", ""perception"": 70}, {""value"": ""Societal"", ""entity"": ""Meta"", ""perception"": 55}, {""value"": ""Societal"", ""entity"": ""IBM"", ""perception"": 75}]"
"[{""value"": ""Economic"", ""entity"": ""Open AI"", ""perception"": 85}, {""value"": ""Economic"", ""entity"": ""Google"", ""perception"": 80}, {""value"": ""Economic"", ""entity"": ""Microsoft"", ""perception"": 88}, {""value"": ""Economic"", ""entity"": ""Meta"", ""perception"": 65}, {""value"": ""Economic"", ""entity"": ""IBM"", ""perception"": 75}]","[{""value"": ""Functional"", ""entity"": ""Open AI"", ""perception"": 85}, {""value"": ""Functional"", ""entity"": ""Google"", ""perception"": 80}, {""value"": ""Functional"", ""entity"": ""Microsoft"", ""perception"": 87}, {""value"": ""Functional"", ""entity"": ""Meta"", ""perception"": 70}, {""value"": ""Functional"", ""entity"": ""IBM"", ""perception"": 75}]","[{""value"": ""Emotional"", ""entity"": ""Open AI"", ""perception"": 80}, {""value"": ""Emotional"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""perception"": 70}, {""value"": ""Emotional"", ""entity"": ""Meta"", ""perception"": 65}, {""value"": ""Emotional"", ""entity"": ""IBM"", ""perception"": 72}]","[{""value"": ""Social"", ""entity"": ""Open AI"", ""perception"": 82}, {""value"": ""Social"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Social"", ""entity"": ""Microsoft"", ""perception"": 88}, {""value"": ""Social"", ""entity"": ""IBM"", ""perception"": 74}, {""value"": ""Social"", ""entity"": ""Meta"", ""perception"": 65}]","[{""value"": ""Societal"", ""entity"": ""Open AI"", ""perception"": 82}, {""value"": ""Societal"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Societal"", ""entity"": ""Microsoft"", ""perception"": 88}, {""value"": ""Societal"", ""entity"": ""Meta"", ""perception"": 65}, {""value"": ""Societal"", ""entity"": ""IBM"", ""perception"": 77}]"
"[{""value"": ""Economic"", ""entity"": ""Open AI"", ""perception"": 88}, {""value"": ""Economic"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Economic"", ""entity"": ""Microsoft"", ""perception"": 82}, {""value"": ""Economic"", ""entity"": ""Meta"", ""perception"": 70}, {""value"": ""Economic"", ""entity"": ""IBM"", ""perception"": 72}]","[{""value"": ""Functional"", ""entity"": ""Open AI"", ""perception"": 88}, {""value"": ""Functional"", ""entity"": ""Google"", ""perception"": 80}, {""value"": ""Functional"", ""entity"": ""Microsoft"", ""perception"": 85}, {""value"": ""Functional"", ""entity"": ""Meta"", ""perception"": 75}, {""value"": ""Functional"", ""entity"": ""IBM"", ""perception"": 70}]","[{""value"": ""Emotional"", ""entity"": ""Open AI"", ""perception"": 85}, {""value"": ""Emotional"", ""entity"": ""Google"", ""perception"": 70}, {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""perception"": 65}, {""value"": ""Emotional"", ""entity"": ""Meta"", ""perception"": 75}, {""value"": ""Emotional"", ""entity"": ""IBM"", ""perception"": 80}]","[{""value"": ""Social"", ""entity"": ""Open AI"", ""perception"": 85}, {""value"": ""Social"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Social"", ""entity"": ""Microsoft"", ""perception"": 70}, {""value"": ""Social"", ""entity"": ""IBM"", ""perception"": 80}, {""value"": ""Social"", ""entity"": ""Meta"", ""perception"": 65}]","[{""value"": ""Societal"", ""entity"": ""Open AI"", ""perception"": 85}, {""value"": ""Societal"", ""entity"": ""Google"", ""perception"": 70}, {""value"": ""Societal"", ""entity"": ""Microsoft"", ""perception"": 80}, {""value"": ""Societal"", ""entity"": ""Meta"", ""perception"": 75}, {""value"": ""Societal"", ""entity"": ""IBM"", ""perception"": 82}]"
"[{""value"": ""Economic"", ""entity"": ""Open AI"", ""perception"": 80}, {""value"": ""Economic"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Economic"", ""entity"": ""Microsoft"", ""perception"": 85}, {""value"": ""Economic"", ""entity"": ""Meta"", ""perception"": 65}, {""value"": ""Economic"", ""entity"": ""IBM"", ""perception"": 70}]","[{""value"": ""Functional"", ""entity"": ""Open AI"", ""perception"": 88}, {""value"": ""Functional"", ""entity"": ""Google"", ""perception"": 85}, {""value"": ""Functional"", ""entity"": ""Microsoft"", ""perception"": 90}, {""value"": ""Functional"", ""entity"": ""Meta"", ""perception"": 70}, {""value"": ""Functional"", ""entity"": ""IBM"", ""perception"": 75}]","[{""value"": ""Emotional"", ""entity"": ""Open AI"", ""perception"": 88}, {""value"": ""Emotional"", ""entity"": ""Google"", ""perception"": 70}, {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""perception"": 82}, {""value"": ""Emotional"", ""entity"": ""Meta"", ""perception"": 65}, {""value"": ""Emotional"", ""entity"": ""IBM"", ""perception"": 75}]","[{""value"": ""Social"", ""entity"": ""Open AI"", ""perception"": 90}, {""value"": ""Social"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Social"", ""entity"": ""Microsoft"", ""perception"": 85}, {""value"": ""Social"", ""entity"": ""IBM"", ""perception"": 70}, {""value"": ""Social"", ""entity"": ""Meta"", ""perception"": 65}]","[{""value"": ""Societal"", ""entity"": ""Open AI"", ""perception"": 85}, {""value"": ""Societal"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Societal"", ""entity"": ""Microsoft"", ""perception"": 80}, {""value"": ""Societal"", ""entity"": ""Meta"", ""perception"": 68}, {""value"": ""Societal"", ""entity"": ""IBM"", ""perception"": 70}]"
"[{""value"": ""Economic"", ""entity"": ""Open AI"", ""perception"": 85}, {""value"": ""Economic"", ""entity"": ""Google"", ""perception"": 80}, {""value"": ""Economic"", ""entity"": ""Microsoft"", ""perception"": 90}, {""value"": ""Economic"", ""entity"": ""Meta"", ""perception"": 70}, {""value"": ""Economic"", ""entity"": ""IBM"", ""perception"": 75}]","[{""value"": ""Functional"", ""entity"": ""Open AI"", ""perception"": 88}, {""value"": ""Functional"", ""entity"": ""Google"", ""perception"": 85}, {""value"": ""Functional"", ""entity"": ""Microsoft"", ""perception"": 90}, {""value"": ""Functional"", ""entity"": ""Meta"", ""perception"": 75}, {""value"": ""Functional"", ""entity"": ""IBM"", ""perception"": 70}]","[{""value"": ""Emotional"", ""entity"": ""Open AI"", ""perception"": 82}, {""value"": ""Emotional"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""perception"": 88}, {""value"": ""Emotional"", ""entity"": ""Meta"", ""perception"": 65}, {""value"": ""Emotional"", ""entity"": ""IBM"", ""perception"": 70}]","[{""value"": ""Social"", ""entity"": ""Open AI"", ""perception"": 80}, {""value"": ""Social"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Social"", ""entity"": ""Microsoft"", ""perception"": 85}, {""value"": ""Social"", ""entity"": ""IBM"", ""perception"": 70}, {""value"": ""Social"", ""entity"": ""Meta"", ""perception"": 65}]","[{""value"": ""Societal"", ""entity"": ""Open AI"", ""perception"": 75}, {""value"": ""Societal"", ""entity"": ""Google"", ""perception"": 65}, {""value"": ""Societal"", ""entity"": ""Microsoft"", ""perception"": 80}, {""value"": ""Societal"", ""entity"": ""Meta"", ""perception"": 50}, {""value"": ""Societal"", ""entity"": ""IBM"", ""perception"": 70}]"
"[{""value"": ""Economic"", ""entity"": ""Open AI"", ""perception"": 78}, {""value"": ""Economic"", ""entity"": ""Google"", ""perception"": 65}, {""value"": ""Economic"", ""entity"": ""Microsoft"", ""perception"": 85}, {""value"": ""Economic"", ""entity"": ""Meta"", ""perception"": 70}, {""value"": ""Economic"", ""entity"": ""IBM"", ""perception"": 60}]","[{""value"": ""Functional"", ""entity"": ""Open AI"", ""perception"": 90}, {""value"": ""Functional"", ""entity"": ""Google"", ""perception"": 80}, {""value"": ""Functional"", ""entity"": ""Microsoft"", ""perception"": 88}, {""value"": ""Functional"", ""entity"": ""Meta"", ""perception"": 85}, {""value"": ""Functional"", ""entity"": ""IBM"", ""perception"": 75}]","[{""value"": ""Emotional"", ""entity"": ""Open AI"", ""perception"": 85}, {""value"": ""Emotional"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""perception"": 88}, {""value"": ""Emotional"", ""entity"": ""Meta"", ""perception"": 70}, {""value"": ""Emotional"", ""entity"": ""IBM"", ""perception"": 65}]","[{""value"": ""Social"", ""entity"": ""Open AI"", ""perception"": 70}, {""value"": ""Social"", ""entity"": ""Google"", ""perception"": 68}, {""value"": ""Social"", ""entity"": ""Microsoft"", ""perception"": 85}, {""value"": ""Social"", ""entity"": ""IBM"", ""perception"": 65}, {""value"": ""Social"", ""entity"": ""Meta"", ""perception"": 75}]","[{""value"": ""Societal"", ""entity"": ""Open AI"", ""perception"": 70}, {""value"": ""Societal"", ""entity"": ""Google"", ""perception"": 65}, {""value"": ""Societal"", ""entity"": ""Microsoft"", ""perception"": 80}, {""value"": ""Societal"", ""entity"": ""Meta"", ""perception"": 75}, {""value"": ""Societal"", ""entity"": ""IBM"", ""perception"": 70}]"
"[{""value"": ""Economic"", ""entity"": ""Open AI"", ""perception"": 50}, {""value"": ""Economic"", ""entity"": ""Google"", ""perception"": 65}, {""value"": ""Economic"", ""entity"": ""Microsoft"", ""perception"": 80}, {""value"": ""Economic"", ""entity"": ""Meta"", ""perception"": 55}, {""value"": ""Economic"", ""entity"": ""IBM"", ""perception"": 70}]","[{""value"": ""Functional"", ""entity"": ""Open AI"", ""perception"": 45}, {""value"": ""Functional"", ""entity"": ""Google"", ""perception"": 60}, {""value"": ""Functional"", ""entity"": ""Microsoft"", ""perception"": 50}, {""value"": ""Functional"", ""entity"": ""Meta"", ""perception"": 40}, {""value"": ""Functional"", ""entity"": ""IBM"", ""perception"": 55}]","[{""value"": ""Emotional"", ""entity"": ""Open AI"", ""perception"": 45}, {""value"": ""Emotional"", ""entity"": ""Google"", ""perception"": 64}, {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""perception"": 50}, {""value"": ""Emotional"", ""entity"": ""Meta"", ""perception"": 40}, {""value"": ""Emotional"", ""entity"": ""IBM"", ""perception"": 55}]","[{""value"": ""Social"", ""entity"": ""Open AI"", ""perception"": 65}, {""value"": ""Social"", ""entity"": ""Google"", ""perception"": 58}, {""value"": ""Social"", ""entity"": ""Microsoft"", ""perception"": 62}, {""value"": ""Social"", ""entity"": ""IBM"", ""perception"": 55}, {""value"": ""Social"", ""entity"": ""Meta"", ""perception"": 50}]","[{""value"": ""Societal"", ""entity"": ""Open AI"", ""perception"": 50}, {""value"": ""Societal"", ""entity"": ""Google"", ""perception"": 55}, {""value"": ""Societal"", ""entity"": ""Microsoft"", ""perception"": 45}, {""value"": ""Societal"", ""entity"": ""Meta"", ""perception"": 40}, {""value"": ""Societal"", ""entity"": ""IBM"", ""perception"": 60}]"
"[{""value"": ""Economic"", ""entity"": ""Open AI"", ""perception"": 85}, {""value"": ""Economic"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Economic"", ""entity"": ""Microsoft"", ""perception"": 80}, {""value"": ""Economic"", ""entity"": ""Meta"", ""perception"": 65}, {""value"": ""Economic"", ""entity"": ""IBM"", ""perception"": 70}]","[{""value"": ""Functional"", ""entity"": ""Open AI"", ""perception"": 88}, {""value"": ""Functional"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Functional"", ""entity"": ""Microsoft"", ""perception"": 82}, {""value"": ""Functional"", ""entity"": ""Meta"", ""perception"": 70}, {""value"": ""Functional"", ""entity"": ""IBM"", ""perception"": 65}]","[{""value"": ""Emotional"", ""entity"": ""Open AI"", ""perception"": 80}, {""value"": ""Emotional"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""perception"": 85}, {""value"": ""Emotional"", ""entity"": ""Meta"", ""perception"": 70}, {""value"": ""Emotional"", ""entity"": ""IBM"", ""perception"": 65}]","[{""value"": ""Social"", ""entity"": ""Open AI"", ""perception"": 85}, {""value"": ""Social"", ""entity"": ""Google"", ""perception"": 75}, {""value"": ""Social"", ""entity"": ""Microsoft"", ""perception"": 80}, {""value"": ""Social"", ""entity"": ""IBM"", ""perception"": 70}, {""value"": ""Social"", ""entity"": ""Meta"", ""perception"": 65}]","[{""value"": ""Societal"", ""entity"": ""Open AI"", ""perception"": 80}, {""value"": ""Societal"", ""entity"": ""Google"", ""perception"": 70}, {""value"": ""Societal"", ""entity"": ""Microsoft"", ""perception"": 75}, {""value"": ""Societal"", ""entity"": ""Meta"", ""perception"": 65}, {""value"": ""Societal"", ""entity"": ""IBM"", ""perception"": 77}]"
