economic,functional,emotional,social,societal
"[  {""value"": ""Economic"", ""entity"": ""Open AI"", ""demand"": 82},  {""value"": ""Economic"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Economic"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Economic"", ""entity"": ""Meta"", ""demand"": 70},  {""value"": ""Economic"", ""entity"": ""IBM"", ""demand"": 68}]","[  {""value"": ""Functional"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Functional"", ""entity"": ""Google"", ""demand"": 82},  {""value"": ""Functional"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Functional"", ""entity"": ""Meta"", ""demand"": 75},  {""value"": ""Functional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Emotional"", ""entity"": ""Open AI"", ""demand"": 80},  {""value"": ""Emotional"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Emotional"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Emotional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Social"", ""entity"": ""Open AI"", ""demand"": 85},  {""value"": ""Social"", ""entity"": ""Google"", ""demand"": 78},  {""value"": ""Social"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Social"", ""entity"": ""IBM"", ""demand"": 70},  {""value"": ""Social"", ""entity"": ""Meta"", ""demand"": 75}]","[  {""value"": ""Societal"", ""entity"": ""Open AI"", ""demand"": 75},  {""value"": ""Societal"", ""entity"": ""Google"", ""demand"": 80},  {""value"": ""Societal"", ""entity"": ""Microsoft"", ""demand"": 68},  {""value"": ""Societal"", ""entity"": ""Meta"", ""demand"": 55},  {""value"": ""Societal"", ""entity"": ""IBM"", ""demand"": 72}]"
"[  {""value"": ""Economic"", ""entity"": ""Open AI"", ""demand"": 80},  {""value"": ""Economic"", ""entity"": ""Google"", ""demand"": 70},  {""value"": ""Economic"", ""entity"": ""Microsoft"", ""demand"": 75},  {""value"": ""Economic"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Economic"", ""entity"": ""IBM"", ""demand"": 60}]","[  {""value"": ""Functional"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Functional"", ""entity"": ""Google"", ""demand"": 82},  {""value"": ""Functional"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Functional"", ""entity"": ""Meta"", ""demand"": 80},  {""value"": ""Functional"", ""entity"": ""IBM"", ""demand"": 75}]","[  {""value"": ""Emotional"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Emotional"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""demand"": 82},  {""value"": ""Emotional"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Emotional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Social"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Social"", ""entity"": ""Google"", ""demand"": 70},  {""value"": ""Social"", ""entity"": ""Microsoft"", ""demand"": 75},  {""value"": ""Social"", ""entity"": ""IBM"", ""demand"": 65},  {""value"": ""Social"", ""entity"": ""Meta"", ""demand"": 60}]","[  {""value"": ""Societal"", ""entity"": ""Open AI"", ""demand"": 85},  {""value"": ""Societal"", ""entity"": ""Google"", ""demand"": 70},  {""value"": ""Societal"", ""entity"": ""Microsoft"", ""demand"": 75},  {""value"": ""Societal"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Societal"", ""entity"": ""IBM"", ""demand"": 80}]"
"[  {""value"": ""Economic"", ""entity"": ""Open AI"", ""demand"": 85},  {""value"": ""Economic"", ""entity"": ""Google"", ""demand"": 78},  {""value"": ""Economic"", ""entity"": ""Microsoft"", ""demand"": 90},  {""value"": ""Economic"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Economic"", ""entity"": ""IBM"", ""demand"": 75}]","[  {""value"": ""Functional"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Functional"", ""entity"": ""Google"", ""demand"": 80},  {""value"": ""Functional"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Functional"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Functional"", ""entity"": ""IBM"", ""demand"": 75}]","[  {""value"": ""Emotional"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Emotional"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""demand"": 82},  {""value"": ""Emotional"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Emotional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Social"", ""entity"": ""Open AI"", ""demand"": 80},  {""value"": ""Social"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Social"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Social"", ""entity"": ""IBM"", ""demand"": 70},  {""value"": ""Social"", ""entity"": ""Meta"", ""demand"": 65}]","[  {""value"": ""Societal"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Societal"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Societal"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Societal"", ""entity"": ""Meta"", ""demand"": 70},  {""value"": ""Societal"", ""entity"": ""IBM"", ""demand"": 80}]"
"[  {""value"": ""Economic"", ""entity"": ""Open AI"", ""demand"": 80},  {""value"": ""Economic"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Economic"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Economic"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Economic"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Functional"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Functional"", ""entity"": ""Google"", ""demand"": 84},  {""value"": ""Functional"", ""entity"": ""Microsoft"", ""demand"": 90},  {""value"": ""Functional"", ""entity"": ""Meta"", ""demand"": 75},  {""value"": ""Functional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Emotional"", ""entity"": ""Open AI"", ""demand"": 75},  {""value"": ""Emotional"", ""entity"": ""Google"", ""demand"": 65},  {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Emotional"", ""entity"": ""Meta"", ""demand"": 50},  {""value"": ""Emotional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Social"", ""entity"": ""Open AI"", ""demand"": 80},  {""value"": ""Social"", ""entity"": ""Google"", ""demand"": 70},  {""value"": ""Social"", ""entity"": ""Microsoft"", ""demand"": 75},  {""value"": ""Social"", ""entity"": ""IBM"", ""demand"": 65},  {""value"": ""Social"", ""entity"": ""Meta"", ""demand"": 60}]","[  {""value"": ""Societal"", ""entity"": ""Open AI"", ""demand"": 85},  {""value"": ""Societal"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Societal"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Societal"", ""entity"": ""Meta"", ""demand"": 60},  {""value"": ""Societal"", ""entity"": ""IBM"", ""demand"": 70}]"
"[  {""value"": ""Economic"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Economic"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Economic"", ""entity"": ""Microsoft"", ""demand"": 82},  {""value"": ""Economic"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Economic"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Functional"", ""entity"": ""Open AI"", ""demand"": 90},  {""value"": ""Functional"", ""entity"": ""Google"", ""demand"": 85},  {""value"": ""Functional"", ""entity"": ""Microsoft"", ""demand"": 88},  {""value"": ""Functional"", ""entity"": ""Meta"", ""demand"": 75},  {""value"": ""Functional"", ""entity"": ""IBM"", ""demand"": 80}]","[  {""value"": ""Emotional"", ""entity"": ""Open AI"", ""demand"": 82},  {""value"": ""Emotional"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Emotional"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Emotional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Social"", ""entity"": ""Open AI"", ""demand"": 89},  {""value"": ""Social"", ""entity"": ""Google"", ""demand"": 85},  {""value"": ""Social"", ""entity"": ""Microsoft"", ""demand"": 83},  {""value"": ""Social"", ""entity"": ""IBM"", ""demand"": 80},  {""value"": ""Social"", ""entity"": ""Meta"", ""demand"": 76}]","[  {""value"": ""Societal"", ""entity"": ""Open AI"", ""demand"": 75},  {""value"": ""Societal"", ""entity"": ""Google"", ""demand"": 70},  {""value"": ""Societal"", ""entity"": ""Microsoft"", ""demand"": 72},  {""value"": ""Societal"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Societal"", ""entity"": ""IBM"", ""demand"": 68}]"
"[  {""value"": ""Economic"", ""entity"": ""Open AI"", ""demand"": 90},  {""value"": ""Economic"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Economic"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Economic"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Economic"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Functional"", ""entity"": ""Open AI"", ""demand"": 90},  {""value"": ""Functional"", ""entity"": ""Google"", ""demand"": 85},  {""value"": ""Functional"", ""entity"": ""Microsoft"", ""demand"": 88},  {""value"": ""Functional"", ""entity"": ""Meta"", ""demand"": 75},  {""value"": ""Functional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Emotional"", ""entity"": ""Open AI"", ""demand"": 90},  {""value"": ""Emotional"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Emotional"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Emotional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Social"", ""entity"": ""Open AI"", ""demand"": 90},  {""value"": ""Social"", ""entity"": ""Google"", ""demand"": 80},  {""value"": ""Social"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Social"", ""entity"": ""IBM"", ""demand"": 70},  {""value"": ""Social"", ""entity"": ""Meta"", ""demand"": 75}]","[  {""value"": ""Societal"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Societal"", ""entity"": ""Google"", ""demand"": 82},  {""value"": ""Societal"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Societal"", ""entity"": ""Meta"", ""demand"": 75},  {""value"": ""Societal"", ""entity"": ""IBM"", ""demand"": 77}]"
"[  {""value"": ""Economic"", ""entity"": ""Open AI"", ""demand"": 50},  {""value"": ""Economic"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Economic"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Economic"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Economic"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Functional"", ""entity"": ""Open AI"", ""demand"": 70},  {""value"": ""Functional"", ""entity"": ""Google"", ""demand"": 80},  {""value"": ""Functional"", ""entity"": ""Microsoft"", ""demand"": 75},  {""value"": ""Functional"", ""entity"": ""Meta"", ""demand"": 60},  {""value"": ""Functional"", ""entity"": ""IBM"", ""demand"": 65}]","[  {""value"": ""Emotional"", ""entity"": ""Open AI"", ""demand"": 65},  {""value"": ""Emotional"", ""entity"": ""Google"", ""demand"": 70},  {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""demand"": 75},  {""value"": ""Emotional"", ""entity"": ""Meta"", ""demand"": 60},  {""value"": ""Emotional"", ""entity"": ""IBM"", ""demand"": 55}]","[  {""value"": ""Social"", ""entity"": ""Open AI"", ""demand"": 65},  {""value"": ""Social"", ""entity"": ""Google"", ""demand"": 80},  {""value"": ""Social"", ""entity"": ""Microsoft"", ""demand"": 70},  {""value"": ""Social"", ""entity"": ""IBM"", ""demand"": 55},  {""value"": ""Social"", ""entity"": ""Meta"", ""demand"": 75}]","[  {""value"": ""Societal"", ""entity"": ""Open AI"", ""demand"": 75},  {""value"": ""Societal"", ""entity"": ""Google"", ""demand"": 70},  {""value"": ""Societal"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Societal"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Societal"", ""entity"": ""IBM"", ""demand"": 74}]"
"[  {""value"": ""Economic"", ""entity"": ""Open AI"", ""demand"": 85},  {""value"": ""Economic"", ""entity"": ""Google"", ""demand"": 80},  {""value"": ""Economic"", ""entity"": ""Microsoft"", ""demand"": 75},  {""value"": ""Economic"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Economic"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Functional"", ""entity"": ""Open AI"", ""demand"": 90},  {""value"": ""Functional"", ""entity"": ""Google"", ""demand"": 85},  {""value"": ""Functional"", ""entity"": ""Microsoft"", ""demand"": 88},  {""value"": ""Functional"", ""entity"": ""Meta"", ""demand"": 75},  {""value"": ""Functional"", ""entity"": ""IBM"", ""demand"": 80}]","[  {""value"": ""Emotional"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Emotional"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Emotional"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Emotional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Social"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Social"", ""entity"": ""Google"", ""demand"": 84},  {""value"": ""Social"", ""entity"": ""Microsoft"", ""demand"": 86},  {""value"": ""Social"", ""entity"": ""IBM"", ""demand"": 75},  {""value"": ""Social"", ""entity"": ""Meta"", ""demand"": 70}]","[  {""value"": ""Societal"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Societal"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Societal"", ""entity"": ""Microsoft"", ""demand"": 82},  {""value"": ""Societal"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Societal"", ""entity"": ""IBM"", ""demand"": 78}]"
"[  {""value"": ""Economic"", ""entity"": ""Open AI"", ""demand"": 86},  {""value"": ""Economic"", ""entity"": ""Google"", ""demand"": 80},  {""value"": ""Economic"", ""entity"": ""Microsoft"", ""demand"": 88},  {""value"": ""Economic"", ""entity"": ""Meta"", ""demand"": 75},  {""value"": ""Economic"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Functional"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Functional"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Functional"", ""entity"": ""Microsoft"", ""demand"": 92},  {""value"": ""Functional"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Functional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Emotional"", ""entity"": ""Open AI"", ""demand"": 85},  {""value"": ""Emotional"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Emotional"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Emotional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Social"", ""entity"": ""Open AI"", ""demand"": 85},  {""value"": ""Social"", ""entity"": ""Google"", ""demand"": 80},  {""value"": ""Social"", ""entity"": ""Microsoft"", ""demand"": 90},  {""value"": ""Social"", ""entity"": ""IBM"", ""demand"": 75},  {""value"": ""Social"", ""entity"": ""Meta"", ""demand"": 70}]","[  {""value"": ""Societal"", ""entity"": ""Open AI"", ""demand"": 75},  {""value"": ""Societal"", ""entity"": ""Google"", ""demand"": 68},  {""value"": ""Societal"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Societal"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Societal"", ""entity"": ""IBM"", ""demand"": 70}]"
"[  {""value"": ""Economic"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Economic"", ""entity"": ""Google"", ""demand"": 77},  {""value"": ""Economic"", ""entity"": ""Microsoft"", ""demand"": 90},  {""value"": ""Economic"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Economic"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Functional"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Functional"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Functional"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Functional"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Functional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Emotional"", ""entity"": ""Open AI"", ""demand"": 90},  {""value"": ""Emotional"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""demand"": 82},  {""value"": ""Emotional"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Emotional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Social"", ""entity"": ""Open AI"", ""demand"": 75},  {""value"": ""Social"", ""entity"": ""Google"", ""demand"": 70},  {""value"": ""Social"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Social"", ""entity"": ""IBM"", ""demand"": 65},  {""value"": ""Social"", ""entity"": ""Meta"", ""demand"": 60}]","[  {""value"": ""Societal"", ""entity"": ""Open AI"", ""demand"": 90},  {""value"": ""Societal"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Societal"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Societal"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Societal"", ""entity"": ""IBM"", ""demand"": 70}]"
"[  {""value"": ""Economic"", ""entity"": ""Open AI"", ""demand"": 82},  {""value"": ""Economic"", ""entity"": ""Google"", ""demand"": 88},  {""value"": ""Economic"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Economic"", ""entity"": ""Meta"", ""demand"": 70},  {""value"": ""Economic"", ""entity"": ""IBM"", ""demand"": 75}]","[  {""value"": ""Functional"", ""entity"": ""Open AI"", ""demand"": 85},  {""value"": ""Functional"", ""entity"": ""Google"", ""demand"": 90},  {""value"": ""Functional"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Functional"", ""entity"": ""Meta"", ""demand"": 70},  {""value"": ""Functional"", ""entity"": ""IBM"", ""demand"": 75}]","[  {""value"": ""Emotional"", ""entity"": ""Open AI"", ""demand"": 88},  {""value"": ""Emotional"", ""entity"": ""Google"", ""demand"": 85},  {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Emotional"", ""entity"": ""Meta"", ""demand"": 60},  {""value"": ""Emotional"", ""entity"": ""IBM"", ""demand"": 75}]","[  {""value"": ""Social"", ""entity"": ""Open AI"", ""demand"": 75},  {""value"": ""Social"", ""entity"": ""Google"", ""demand"": 85},  {""value"": ""Social"", ""entity"": ""Microsoft"", ""demand"": 70},  {""value"": ""Social"", ""entity"": ""IBM"", ""demand"": 65},  {""value"": ""Social"", ""entity"": ""Meta"", ""demand"": 60}]","[  {""value"": ""Societal"", ""entity"": ""Open AI"", ""demand"": 82},  {""value"": ""Societal"", ""entity"": ""Google"", ""demand"": 90},  {""value"": ""Societal"", ""entity"": ""Microsoft"", ""demand"": 75},  {""value"": ""Societal"", ""entity"": ""Meta"", ""demand"": 68},  {""value"": ""Societal"", ""entity"": ""IBM"", ""demand"": 80}]"
"[  {""value"": ""Economic"", ""entity"": ""Open AI"", ""demand"": 80},  {""value"": ""Economic"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Economic"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Economic"", ""entity"": ""Meta"", ""demand"": 65},  {""value"": ""Economic"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Functional"", ""entity"": ""Open AI"", ""demand"": 80},  {""value"": ""Functional"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Functional"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Functional"", ""entity"": ""Meta"", ""demand"": 70},  {""value"": ""Functional"", ""entity"": ""IBM"", ""demand"": 65}]","[  {""value"": ""Emotional"", ""entity"": ""Open AI"", ""demand"": 75},  {""value"": ""Emotional"", ""entity"": ""Google"", ""demand"": 68},  {""value"": ""Emotional"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Emotional"", ""entity"": ""Meta"", ""demand"": 63},  {""value"": ""Emotional"", ""entity"": ""IBM"", ""demand"": 70}]","[  {""value"": ""Social"", ""entity"": ""Open AI"", ""demand"": 75},  {""value"": ""Social"", ""entity"": ""Google"", ""demand"": 70},  {""value"": ""Social"", ""entity"": ""Microsoft"", ""demand"": 80},  {""value"": ""Social"", ""entity"": ""IBM"", ""demand"": 65},  {""value"": ""Social"", ""entity"": ""Meta"", ""demand"": 60}]","[  {""value"": ""Societal"", ""entity"": ""Open AI"", ""demand"": 80},  {""value"": ""Societal"", ""entity"": ""Google"", ""demand"": 75},  {""value"": ""Societal"", ""entity"": ""Microsoft"", ""demand"": 85},  {""value"": ""Societal"", ""entity"": ""Meta"", ""demand"": 70},  {""value"": ""Societal"", ""entity"": ""IBM"", ""demand"": 78}]"
